state,state_code,year,school_year,grade,subject,source,assessment,metric,value,metric_family,comparison_role,jurisdiction_of_measure,jurisdiction_of_measure_name,source_value_kind,benchmark_label,source_url,source_page_url,notes,detail_order,source_order,metric_order
Missouri,MO,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),41.4,state_published_source_bin,state_assessment_reference,MO,Missouri,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMISSOURI,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Missouri,MO,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Missouri,MO,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,42.05,naep_below_basic,naep_state,MO,Missouri,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Montana,MT,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,55.8,state_below_basic_analog,state_assessment,MT,Montana,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMONTANA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
Montana,MT,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),44.2,state_published_source_bin,state_assessment_reference,MT,Montana,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AMONTANA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Montana,MT,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Montana,MT,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,37.83,naep_below_basic,naep_state,MT,Montana,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Nebraska,NE,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,50.0,state_below_basic_analog,state_assessment,NE,Nebraska,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ANEBRASKA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
Nebraska,NE,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),50.0,state_published_source_bin,state_assessment_reference,NE,Nebraska,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ANEBRASKA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Nebraska,NE,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Nebraska,NE,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,42.18,naep_below_basic,naep_state,NE,Nebraska,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Nevada,NV,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,59.1,state_below_basic_analog,state_assessment,NV,Nevada,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ANEVADA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
Nevada,NV,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),40.9,state_published_source_bin,state_assessment_reference,NV,Nevada,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ANEVADA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Nevada,NV,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Nevada,NV,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,41.44,naep_below_basic,naep_state,NV,Nevada,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
New Hampshire,NH,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
New Hampshire,NH,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,33.27,naep_below_basic,naep_state,NH,New Hampshire,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
New Hampshire,NH,2025,2024-2025,3,ELA,NH SAS,NH SAS,Percent in Below-Basic Analog Tier,51.0,state_below_basic_analog,state_assessment,NH,New Hampshire,below_basic_analog,100 - Percent Proficient,https://my.doe.nh.gov/iPlatform/Report/DataReportsSubCategory?reportSubCategoryId=20,https://my.doe.nh.gov/iPlatform/Report/DataReportsSubCategory?reportSubCategoryId=20,"New Hampshire's official iPlatform assessment report publishes the statewide 2025 Grade 3 NH SAS ELA proficiency rate. The public result used here exposes proficiency, not the full four-level statewide split. The below-basic analog remains a not-proficient proxy defined here as 100 - Percent Proficient.",0,3,2
New Hampshire,NH,2025,2024-2025,3,ELA,NH SAS,NH SAS,Percent Proficient (Public Reference),49.0,state_published_source_bin,state_assessment_reference,NH,New Hampshire,published_proficiency_only,Percent Proficient,https://my.doe.nh.gov/iPlatform/Report/DataReportsSubCategory?reportSubCategoryId=20,https://my.doe.nh.gov/iPlatform/Report/DataReportsSubCategory?reportSubCategoryId=20,"New Hampshire's official iPlatform assessment report publishes the statewide 2025 Grade 3 NH SAS ELA proficiency rate. The public result used here exposes proficiency, not the full four-level statewide split.",1,4,4
New Jersey,NJ,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
New Jersey,NJ,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,33.68,naep_below_basic,naep_state,NJ,New Jersey,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
New Jersey,NJ,2025,2024-2025,3,ELA,NJSLA,NJSLA,Percent in Below-Basic Analog Tier,19.0,state_below_basic_analog,state_assessment,NJ,New Jersey,below_basic_analog,Level 1,https://www.nj.gov/education/assessment/results/reports/2425/spring/ELA03%20NJSLA%20DATA%202024-25.xlsx,https://www.nj.gov/education/assessment/results/reports/2425/index.shtml,New Jersey publishes exact statewide Grade 3 NJSLA ELA performance-level percentages in the spring results workbook.,0,3,2
New Jersey,NJ,2025,2024-2025,3,ELA,NJSLA,NJSLA,Percent Level 1,19.0,state_exact_tier,state_assessment,NJ,New Jersey,reported_exact_tier,Level 1,https://www.nj.gov/education/assessment/results/reports/2425/spring/ELA03%20NJSLA%20DATA%202024-25.xlsx,https://www.nj.gov/education/assessment/results/reports/2425/index.shtml,New Jersey publishes exact statewide Grade 3 NJSLA ELA performance-level percentages in the spring results workbook.,1,3,3
New Jersey,NJ,2025,2024-2025,3,ELA,NJSLA,NJSLA,Percent Level 2,16.0,state_exact_tier,state_assessment,NJ,New Jersey,reported_exact_tier,Level 2,https://www.nj.gov/education/assessment/results/reports/2425/spring/ELA03%20NJSLA%20DATA%202024-25.xlsx,https://www.nj.gov/education/assessment/results/reports/2425/index.shtml,New Jersey publishes exact statewide Grade 3 NJSLA ELA performance-level percentages in the spring results workbook.,2,3,3
New Jersey,NJ,2025,2024-2025,3,ELA,NJSLA,NJSLA,Percent Level 3,20.1,state_exact_tier,state_assessment,NJ,New Jersey,reported_exact_tier,Level 3,https://www.nj.gov/education/assessment/results/reports/2425/spring/ELA03%20NJSLA%20DATA%202024-25.xlsx,https://www.nj.gov/education/assessment/results/reports/2425/index.shtml,New Jersey publishes exact statewide Grade 3 NJSLA ELA performance-level percentages in the spring results workbook.,3,3,3
New Jersey,NJ,2025,2024-2025,3,ELA,NJSLA,NJSLA,Percent Level 4,37.0,state_exact_tier,state_assessment,NJ,New Jersey,reported_exact_tier,Level 4,https://www.nj.gov/education/assessment/results/reports/2425/spring/ELA03%20NJSLA%20DATA%202024-25.xlsx,https://www.nj.gov/education/assessment/results/reports/2425/index.shtml,New Jersey publishes exact statewide Grade 3 NJSLA ELA performance-level percentages in the spring results workbook.,4,3,3
New Jersey,NJ,2025,2024-2025,3,ELA,NJSLA,NJSLA,Percent Level 5,7.9,state_exact_tier,state_assessment,NJ,New Jersey,reported_exact_tier,Level 5,https://www.nj.gov/education/assessment/results/reports/2425/spring/ELA03%20NJSLA%20DATA%202024-25.xlsx,https://www.nj.gov/education/assessment/results/reports/2425/index.shtml,New Jersey publishes exact statewide Grade 3 NJSLA ELA performance-level percentages in the spring results workbook.,5,3,3
New Mexico,NM,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,68.2,state_below_basic_analog,state_assessment,NM,New Mexico,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ANEW+MEXICO,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
New Mexico,NM,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),31.8,state_published_source_bin,state_assessment_reference,NM,New Mexico,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ANEW+MEXICO,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
New Mexico,NM,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
New Mexico,NM,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,53.13,naep_below_basic,naep_state,NM,New Mexico,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
New York,NY,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
New York,NY,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,40.69,naep_below_basic,naep_state,NY,New York,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
New York,NY,2025,2024-2025,3,ELA,Grades 3-8 ELA,Grades 3-8 ELA,Percent in Below-Basic Analog Tier,20.0,state_below_basic_analog,state_assessment,NY,New York,below_basic_analog,Level 1,https://data.nysed.gov/files/essa/24-25/SRC2025.zip,https://data.nysed.gov/downloads.php,NYSED Data Site's 2024-25 Report Card Database publishes All Public Schools statewide Grade 3 ELA counts and tested percentages for Levels 1 through 4 in the Annual EM ELA table.,0,3,2
New York,NY,2025,2024-2025,3,ELA,Grades 3-8 ELA,Grades 3-8 ELA,Percent Level 1,20.0,state_exact_tier,state_assessment,NY,New York,reported_exact_tier,Level 1,https://data.nysed.gov/files/essa/24-25/SRC2025.zip,https://data.nysed.gov/downloads.php,NYSED Data Site's 2024-25 Report Card Database publishes All Public Schools statewide Grade 3 ELA counts and tested percentages for Levels 1 through 4 in the Annual EM ELA table.,1,3,3
New York,NY,2025,2024-2025,3,ELA,Grades 3-8 ELA,Grades 3-8 ELA,Percent Level 2,26.0,state_exact_tier,state_assessment,NY,New York,reported_exact_tier,Level 2,https://data.nysed.gov/files/essa/24-25/SRC2025.zip,https://data.nysed.gov/downloads.php,NYSED Data Site's 2024-25 Report Card Database publishes All Public Schools statewide Grade 3 ELA counts and tested percentages for Levels 1 through 4 in the Annual EM ELA table.,2,3,3
New York,NY,2025,2024-2025,3,ELA,Grades 3-8 ELA,Grades 3-8 ELA,Percent Level 3,33.0,state_exact_tier,state_assessment,NY,New York,reported_exact_tier,Level 3,https://data.nysed.gov/files/essa/24-25/SRC2025.zip,https://data.nysed.gov/downloads.php,NYSED Data Site's 2024-25 Report Card Database publishes All Public Schools statewide Grade 3 ELA counts and tested percentages for Levels 1 through 4 in the Annual EM ELA table.,3,3,3
New York,NY,2025,2024-2025,3,ELA,Grades 3-8 ELA,Grades 3-8 ELA,Percent Level 4,22.0,state_exact_tier,state_assessment,NY,New York,reported_exact_tier,Level 4,https://data.nysed.gov/files/essa/24-25/SRC2025.zip,https://data.nysed.gov/downloads.php,NYSED Data Site's 2024-25 Report Card Database publishes All Public Schools statewide Grade 3 ELA counts and tested percentages for Levels 1 through 4 in the Annual EM ELA table.,4,3,3
North Carolina,NC,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
North Carolina,NC,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,41.74,naep_below_basic,naep_state,NC,North Carolina,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
North Carolina,NC,2025,2024-2025,3,ELA,NC EOG,NC EOG,Percent in Below-Basic Analog Tier,53.4,state_below_basic_analog,state_assessment,NC,North Carolina,below_basic_analog,Not Proficient,https://www.dpi.nc.gov/2024-25-school-assessment-and-other-indicator-data-0/download?attachment,https://www.dpi.nc.gov/districts-schools/accountability-and-testing/school-accountability-and-reporting/accountability-data-sets-and-reports,"North Carolina's statewide Grade 3 reading row publishes Not Proficient plus Levels 3, 4, and 5. The Not Proficient bin aggregates Levels 1 and 2.",0,3,2
North Carolina,NC,2025,2024-2025,3,ELA,NC EOG,NC EOG,Percent Not Proficient (Levels 1 and 2 combined),53.4,state_published_source_bin,state_assessment_reference,NC,North Carolina,published_bins_levels_1_2_aggregated,Not Proficient (Levels 1 and 2 combined),https://www.dpi.nc.gov/2024-25-school-assessment-and-other-indicator-data-0/download?attachment,https://www.dpi.nc.gov/districts-schools/accountability-and-testing/school-accountability-and-reporting/accountability-data-sets-and-reports,"North Carolina's public statewide Grade 3 reading row aggregates Levels 1 and 2 into Not Proficient, so this is the closest public source-bin view available here.",1,4,4
North Carolina,NC,2025,2024-2025,3,ELA,NC EOG,NC EOG,Percent Level 3,21.6,state_published_source_bin,state_assessment_reference,NC,North Carolina,published_bins_levels_1_2_aggregated,Level 3,https://www.dpi.nc.gov/2024-25-school-assessment-and-other-indicator-data-0/download?attachment,https://www.dpi.nc.gov/districts-schools/accountability-and-testing/school-accountability-and-reporting/accountability-data-sets-and-reports,"North Carolina's public statewide Grade 3 reading row aggregates Levels 1 and 2 into Not Proficient, so this is the closest public source-bin view available here.",2,4,4
North Carolina,NC,2025,2024-2025,3,ELA,NC EOG,NC EOG,Percent Level 4,14.8,state_published_source_bin,state_assessment_reference,NC,North Carolina,published_bins_levels_1_2_aggregated,Level 4,https://www.dpi.nc.gov/2024-25-school-assessment-and-other-indicator-data-0/download?attachment,https://www.dpi.nc.gov/districts-schools/accountability-and-testing/school-accountability-and-reporting/accountability-data-sets-and-reports,"North Carolina's public statewide Grade 3 reading row aggregates Levels 1 and 2 into Not Proficient, so this is the closest public source-bin view available here.",3,4,4
North Carolina,NC,2025,2024-2025,3,ELA,NC EOG,NC EOG,Percent Level 5,10.2,state_published_source_bin,state_assessment_reference,NC,North Carolina,published_bins_levels_1_2_aggregated,Level 5,https://www.dpi.nc.gov/2024-25-school-assessment-and-other-indicator-data-0/download?attachment,https://www.dpi.nc.gov/districts-schools/accountability-and-testing/school-accountability-and-reporting/accountability-data-sets-and-reports,"North Carolina's public statewide Grade 3 reading row aggregates Levels 1 and 2 into Not Proficient, so this is the closest public source-bin view available here.",4,4,4
North Dakota,ND,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,61.5,state_below_basic_analog,state_assessment,ND,North Dakota,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ANORTH+DAKOTA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
North Dakota,ND,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),38.5,state_published_source_bin,state_assessment_reference,ND,North Dakota,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ANORTH+DAKOTA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
